"market","status","ldate","litho","rprice","ncore","nthread","bfreq","tdp","memband","temp"
"Mobile","Launched",2011 Q1,45,NA,2,4,1.66,8.5,NA,""
"Embedded","Launched",2010 Q3,45,85,1,2,1.6,4.5,NA,"110°C"
"Mobile","End of Interactive Support",2010 Q2,45,NA,1,NA,2.13,2.5,NA,"90°C"
"Mobile","End of Interactive Support",2010 Q2,45,NA,1,2,1.83,6.5,NA,"100°C"
"Desktop","End of Interactive Support",2010 Q2,45,63,2,4,1.8,13,6.4,"100°C"
"Desktop","End of Interactive Support",2010 Q2,45,42,1,2,1.8,10,6.4,"100°C"
"Mobile","End of Interactive Support",2009 Q1,45,NA,1,NA,1.66,2.5,NA,"90°C"
"Embedded","Launched",2014 Q2,32,13.39,1,1,400,2.2,1.6,"110°C"
"Embedded","Launched",2014 Q1,32,10.7,1,1,400,2.2,1.6,"110°C"
"Embedded","Launched",2014 Q2,32,11.23,1,1,400,2.2,1.6,"110°C"
"Embedded","Launched",2014 Q2,32,12.31,1,1,400,2.2,1.6,"110°C"
"Embedded","Launched",2014 Q1,32,10.16,1,1,400,2.2,1.6,"110°C"
"Embedded","Launched",2014 Q2,32,11.77,1,1,400,2.2,1.6,"110°C"
"Embedded","Launched",2013 Q4,32,9.62,1,1,400,2.2,1.6,"110°C"
"Server","Launched",2012 Q4,32,1350,4,8,1.73,130,NA,"95 C"
"Server","Launched",2017 Q2,32,4650,8,16,2.66,170,NA,"95.0 C"
"Server","Launched",2016 Q4,14,3368,72,NA,1.5,260,115.2,""
"Server","End of Life",2013 Q2,22,NA,57,NA,1.1,300,240,""
"Server","End of Life",2013 Q2,22,NA,57,NA,1.1,300,240,""
"Server","End of Life",2011 Q3,32,NA,4,8,3.6,95,21,"56.7°C"
"Server","Launched",2017 Q3,14,192,4,8,1.6,35,NA,""
"Server","End of Life",2011 Q1,32,195,4,4,1.6,80,25.6,""
"Embedded","Launched",2012 Q2,NA,389,4,8,1,25,25.6,"100°C"
"Server","Launched",2013 Q2,22,203,4,4,3.1,80,25.6,""
"Embedded","Launched",2015 Q2,14,393,4,8,1.8,47,25.6,"105°C"
"Server","Launched",2015 Q4,14,203,4,4,3,80,34.1,""
"Server","Launched",2017 Q1,14,203,4,4,3,72,37.5,""
"Server","End of Life",2012 Q1,32,2061,8,16,2.9,135,51.2,"72.0 °C"
"Server","Launched",2013 Q3,22,2618,12,24,2.7,130,59.7,"86°C"
"Server","Launched",2013 Q3,22,2340,12,24,2.4,115,59.7,"81°C"
"Server","Launched",2016 Q2,14,297,4,8,3.5,140,76.8,"69°C"
"Server","Launched",2016 Q2,14,406,4,8,3.7,140,76.8,"69°C"
"Server","Launched",2016 Q2,14,621,6,12,3.6,140,76.8,"69°C"
"Server","Launched",2016 Q2,14,1113,8,16,3.2,140,76.8,"70°C"
"Server","Launched",2016 Q2,14,1723,8,16,3.4,140,76.8,"70°C"
"Server","Launched",2016 Q1,14,213,6,6,1.7,85,59.7,"73°C"
"Embedded","Launched",2016 Q1,14,363,8,16,1.6,50,59.7,"94°C"
"Server","Launched",2016 Q1,14,310,8,8,1.7,85,59.7,"74°C"
"Embedded","Launched",2016 Q1,14,779,10,20,2.2,75,68.3,"87°C"
"Server","Launched",2016 Q1,14,422,8,16,2.1,85,68.3,"74°C"
"Server","Launched",2016 Q1,14,444,4,8,2.6,85,68.3,"73°C"
"Embedded","Launched",2016 Q1,14,1364,12,24,1.9,75,68.3,"87°C"
"Server","Launched",2016 Q1,14,612,10,20,1.8,55,68.3,"62°C"
"Server","Launched",2016 Q1,14,671,10,20,2.2,85,68.3,"74°C"
"Server","Launched",2016 Q1,14,996,4,8,3.5,135,76.8,"75°C"
"Server","Launched",2016 Q1,14,939,10,20,2.4,90,68.3,"76°C"
"Server","Launched",2016 Q1,14,1552,6,12,3.4,135,76.8,"75°C"
"Embedded","Launched",2016 Q1,14,1544,14,28,1.8,75,76.8,"87°C"
"Server","Launched",2016 Q1,14,1329,14,28,1.7,65,76.8,"64°C"
"Server","Launched",2016 Q1,14,1171,12,24,2.2,105,76.8,"80°C"
"Server","Launched",2016 Q1,14,1445,14,28,2,105,76.8,"79°C"
"Server","Launched",2016 Q1,14,2057,8,16,3.2,135,76.8,"78°C"
"Embedded","Launched",2016 Q1,14,1832,14,28,2.3,105,76.8,"91°C"
"Server","Launched",2016 Q1,14,1749,14,28,2.4,120,76.8,"86°C"
"Server","Launched",2016 Q1,14,1846,16,32,2.1,120,76.8,"84°C"
"Server","Launched",2016 Q1,14,2145,12,24,3,160,76.8,"76°C"
"Server","Launched",2016 Q1,14,2094,14,28,2.6,135,76.8,"89°C"
"Server","Launched",2016 Q1,14,2428,18,36,2.1,120,76.8,"84°C"
"Server","Launched",2016 Q1,14,2891,16,32,2.6,145,76.8,"78°C"
"Server","Launched",2016 Q1,14,2702,18,36,2.3,145,76.8,"79°C"
"Server","Launched",2016 Q1,14,3226,20,40,2.2,135,76.8,"90°C"
"Embedded","Launched",NA,14,4560,22,44,2.2,145,76.8,""
"Server","Launched",2016 Q1,14,4115,22,44,2.2,145,76.8,"79°C"
"Server","Launched",NA,14,4938,22,44,2.4,145,76.8,""
"Server","Launched",2016 Q2,14,1219,10,20,1.8,105,68,"79"
"Server","Launched",2016 Q2,14,1668,10,20,2.1,105,68,"79"
"Server","Launched",2016 Q2,14,2225,10,10,2.6,135,68,"82"
"Embedded","Launched",2016 Q2,14,2535,14,28,1.8,75,68,"87"
"Server","Launched",2016 Q2,14,2837,12,24,2.1,105,68,"80"
"Server","Launched",2016 Q2,14,3838,14,28,2.2,105,68,"80"
"Server","Launched",2016 Q2,14,4616,8,16,2.5,135,68,"82"
"Server","Launched",2016 Q2,14,4727,16,32,2.2,120,68,"83"
"Server","Launched",2016 Q2,14,5729,18,36,2.2,135,68,"87"
"Server","Launched",2016 Q2,14,7007,22,44,2.2,135,68,"90"
"Server","Launched",2014 Q3,22,217,6,6,1.6,85,51,"72.8°C"
"Embedded","Launched",2014 Q3,22,441,6,12,2,52,59,"88.84°C"
"Server","Launched",2014 Q3,22,306,6,6,1.9,85,51,"70.9°C"
"Embedded","Launched",2014 Q3,22,779,8,16,2.3,75,59,"87.025°C"
"Server","Launched",2014 Q3,22,422,6,12,2.4,85,59,"72.6°C"
"Server","Launched",2014 Q3,22,444,4,8,3,105,59,"80.2°C"
"Embedded","Launched",2014 Q3,22,1364,10,20,2,75,59,"87.025°C"
"Server","Launched",2014 Q3,22,671,8,16,2.4,85,59,"72.1°C"
"Server","Launched",2014 Q3,22,612,8,16,1.8,55,59,"60.4°C"
"Server","Launched",2014 Q3,22,996,4,8,3.5,135,68,"76.6°C"
"Server","Launched",2014 Q3,22,944,8,16,2.6,90,59,"74.3°C"
"Server","Launched",2014 Q3,22,1552,6,12,3.4,135,68,"77.3°C"
"Server","Launched",2014 Q3,22,1171,10,20,2.3,105,68,"78.9°C"
"Embedded","Launched",2014 Q3,22,1544,12,24,1.8,75,68,"87.025°C"
"Server","Launched",2014 Q3,22,1329,12,24,1.8,65,68,"63.6°C"
"Embedded","Launched",2014 Q3,22,1832,12,24,2.2,105,68,"86.95"
"Embedded","Launched",2015 Q1,22,1832,12,24,2.2,105,68,"91"
"Server","Launched",2014 Q3,22,1449,10,20,2.6,105,68,"79°C"
"Server","Launched",2014 Q3,22,2057,8,16,3.2,135,68,"77.8°C"
"Server","Launched",2014 Q3,22,1593,12,24,2.3,120,68,"84.5°C"
"Server","Launched",2014 Q3,22,1749,12,24,2.5,120,68,"84.5°C"
"Server","Launched",2014 Q3,22,1846,14,28,2,120,68,"82.5°C"
"Server","Launched",2015 Q2,22,1219,10,20,1.7,105,68,"77.6°C"
"Server","Launched",2015 Q2,22,1668,10,20,2,105,68,"77.7°C"
"Server","Launched",2014 Q3,22,2145,10,20,3.1,160,68,"74.7°C"
"Server","Launched",2015 Q2,22,2225,10,10,2.6,135,68,"86.4°C"
"Server","Launched",2014 Q3,22,2094,12,24,2.6,135,68,"89.9°C"
"Server","Launched",2015 Q2,22,2859,12,24,1.9,105,68,"77.6°C"
"Server","Launched",2014 Q3,22,1723,8,16,3.2,140,68,"66.26°C"
"Server","Launched",2014 Q3,22,2428,14,28,2.3,120,68,"82.6°C"
"Embedded","Launched",2015 Q2,22,2405,12,24,1.7,105,68,"87°C"
"Server","Launched",2014 Q3,22,1080,8,16,3,140,68,"65.9°C"
"Server","Launched",2015 Q2,22,3838,12,24,2.1,105,68,"77.6°C"
"Server","Launched",2014 Q3,22,586,6,12,3.5,140,68,"66.7°C"
"Server","Launched",2014 Q3,22,2706,14,28,2.6,145,68,"76.7°C"
"Server","Launched",2015 Q2,22,4616,6,12,2.9,135,68,"84.4°C"
"Embedded","Launched",2015 Q1,22,256,4,8,1.8,45,51.2,"92"
"Server","Launched",2014 Q3,22,372,4,8,3.7,140,68,"66.2°C"
"Server","Announced",2014 Q3,22,NA,16,32,2.3,135,68,"87.9°C"
"Server","Launched",2015 Q2,22,4727,14,28,2.1,120,68,"82.5°C"
"Embedded","Launched",2015 Q1,22,472,6,12,2,50,51.2,"93"
"Server","Launched",2014 Q3,22,297,4,8,3.5,140,68,"66.2°C"
"Server","Launched",2015 Q2,22,5729,16,32,2,135,68,"87.6°C"
"Embedded","Launched",2015 Q1,22,811,8,16,1.8,55,51.2,"93"
"Server","Launched",2015 Q2,22,7007,18,36,2.1,135,68,"87.6°C"
"Embedded","Launched",2015 Q1,22,1555,10,20,1.8,70,51.2,"83"
"Embedded","Launched",2015 Q1,22,608,8,16,2,65,51.2,"86"
"Server","Announced",2014 Q3,22,NA,18,36,2.3,145,68,"76.4°C"
"Server","Launched",2013 Q3,22,2061,10,20,3,130,59.7,"88°C"
"Server","Launched",2013 Q3,22,1727,10,20,2.8,115,59.7,"82°C"
"Server","Launched",2013 Q3,22,2112,8,16,3.4,150,59.7,"72°C"
"Server","Launched",2013 Q3,22,1556,10,20,2.5,115,59.7,"82°C"
"Server","Launched",2013 Q3,22,2057,8,16,3.3,130,59.7,"74°C"
"Server","Launched",2013 Q3,22,1393,10,20,2.2,95,59.7,"75°C"
"Server","Launched",2013 Q3,22,1219,10,20,1.7,70,51.2,"65°C"
"Embedded","Launched",2013 Q3,22,1750,10,20,2.4,95,59.7,"87°C"
"Server","Launched",2013 Q3,22,1171,8,16,2.6,95,59.7,"75°C"
"Server","Launched",2014 Q1,22,1440,10,20,2.4,95,38.4,"80°C"
"Embedded","Launched",2013 Q3,22,1479,10,20,1.9,70,59.7,"92°C"
"Server","Launched",2014 Q1,22,1219,10,20,1.7,60,38.4,"68°C"
"Server","Launched",2013 Q3,22,1552,6,12,3.5,130,59.7,"74°C"
"Server","Launched",2014 Q1,22,1107,8,16,2.5,95,38.4,"80°C"
"Server","Launched",2014 Q1,22,4394,12,24,2.4,115,59.7,"81°C"
"Embedded","Launched",2014 Q1,22,1424,10,20,1.8,70,38.4,"90.9°C"
"Server","Launched",2013 Q3,22,889,8,16,2,95,51.2,"75°C"
"Server","Launched",2013 Q3,22,996,4,8,3.5,130,59.7,"76°C"
"Server","Launched",2014 Q1,22,3616,10,20,2.4,95,59.7,"75°C"
"Server","Launched",2014 Q1,22,832,8,16,1.9,95,38.4,"80°C"
"Server","Launched",2013 Q3,22,612,6,12,2.4,60,51.2,"63°C"
"Server","Launched",2014 Q1,22,612,6,12,2.4,60,38.4,"69°C"
"Server","Launched",2014 Q1,22,2725,10,20,2.2,95,59.7,"75°C"
"Server","Launched",2013 Q3,22,616,6,12,2.6,80,51.2,"71°C"
"Server","Launched",2014 Q1,22,551,6,12,2.5,80,38.4,"76°C"
"Server","Launched",2014 Q1,22,2108,8,8,3.3,130,59.7,"88°C"
"Embedded","Launched",2014 Q1,22,2405,10,20,1.9,70,59.7,"92°C"
"Embedded","Launched",2013 Q3,22,1216,8,16,1.9,70,51.2,"92°C"
"Embedded","Launched",2014 Q1,22,1013,8,16,1.8,60,38.4,"89.2°C"
"Server","Launched",2013 Q3,22,410,6,12,2.1,80,51.2,"71°C"
"Server","Launched",2014 Q1,22,406,6,12,2.2,80,38.4,"76°C"
"Server","Launched",2013 Q3,22,1083,6,12,3.7,130,59.7,"70°C"
"Server","Launched",2014 Q1,22,1611,8,16,2.6,95,51.2,"75°C"
"Embedded","Launched",2013 Q3,22,632,6,12,2,50,42.6,"93°C"
"Embedded","Launched",2014 Q1,22,607,6,12,2,50,32,"79.1°C"
"Server","Launched",2013 Q3,22,583,6,12,3.5,130,59.7,"70°C"
"Server","Launched",2014 Q1,22,1219,8,16,2.3,95,51.2,"75°C"
"Server","Launched",2014 Q1,22,885,6,12,2.6,95,42.6,"77°C"
"Server","Launched",2013 Q3,22,299,4,4,2.5,80,42.6,"71°C"
"Server","Launched",2014 Q1,22,250,4,4,2.4,80,32,"76°C"
"Server","Launched",2013 Q3,22,294,4,8,3.7,130,59.7,"70°C"
"Embedded","Launched",2014 Q1,22,494,6,12,2.2,60,38.4,"80°C"
"Server","Launched",2013 Q3,22,202,4,4,1.8,80,42.6,"71°C"
"Server","Launched",2014 Q1,22,192,4,4,1.8,80,32,"76°C"
"Server","Launched",2014 Q1,22,551,4,8,2.2,95,42.6,"77°C"
"Server","End of Life",2012 Q1,32,1890,8,16,3.1,150,51.2,"67°C"
"Server","End of Life",2012 Q1,32,1727,8,16,2.7,130,51.2,"85°C"
"Server","End of Life",2012 Q1,32,1556,8,16,2.6,115,51.2,"80.0°C"
"Server","End of Life",2012 Q1,32,1552,6,12,2.9,130,51.2,"85.0°C"
"Server","End of Life",2012 Q1,32,1444,8,16,2.4,115,51.2,"81.8°C"
"Server","End of Life",2012 Q1,32,1333,8,16,2.2,95,51.2,"73 °C"
"Embedded","Launched",2012 Q1,32,1479,8,16,2.1,95,51.2,"88°C"
"Server","End of Life",2012 Q1,32,1112,8,16,2,95,51.2,"77.4°C"
"Embedded","Launched",2012 Q1,32,1266,8,16,1.8,70,NA,""
"Server","End of Life",2012 Q1,32,1107,8,16,1.8,70,51.2,"72.0°C"
"Server","End of Life",2012 Q1,32,885,4,8,3.3,130,51.2,"73°C"
"Server","End of Life",2012 Q2,32,1444,8,16,2.3,95,38.4,"78"
"Server","End of Life",2012 Q2,32,1107,8,16,1.8,70,38.4,""
"Server","End of Life",2012 Q1,32,889,6,12,2.5,95,42.6,"73 °C"
"Server","End of Life",2012 Q2,32,1112,8,16,2.1,95,38.4,""
"Server","End of Life",2012 Q1,32,885,2,4,3,80,51.2,"70.0°C"
"Embedded","Launched",2012 Q2,32,1266,8,16,1.8,70,NA,"91°C"
"Server","End of Life",2012 Q2,32,3620,8,16,2.6,115,51.2,""
"Server","End of Life",2012 Q1,32,662,6,12,2,60,42.6,"69.8°C"
"Server","End of Life",2012 Q2,32,3620,8,16,2.7,130,51.2,""
"Server","End of Life",2012 Q2,32,837,6,12,2.4,95,32,""
"Server","End of Life",2012 Q1,32,616,6,12,2.3,95,42.6,"77.4°C"
"Server","End of Life",2012 Q1,32,1083,6,12,3.3,130,51.2,"64°C"
"Server","End of Life",2012 Q2,32,662,6,12,2,60,32,""
"Server","End of Life",2012 Q2,32,554,6,12,2.2,95,32,""
"Server","End of Life",2012 Q2,32,2730,8,16,2.4,95,51.2,""
"Embedded","Launched",2012 Q2,32,692,6,12,1.8,60,NA,"89°C"
"Server","End of Life",2012 Q2,32,1616,8,16,2.2,95,42.6,""
"Server","End of Life",2012 Q1,32,583,6,12,3.2,130,51.2,"64.0°C"
"Server","Launched",2012 Q1,32,410,6,12,2,95,42.6,"77.4°C"
"Server","End of Life",2012 Q2,32,391,6,12,1.9,95,32,""
"Server","End of Life",2012 Q2,32,1611,6,6,2.9,130,51.2,""
"Embedded","Launched",2012 Q2,32,428,4,8,2,50,NA,"91°C"
"Server","End of Life",2012 Q2,32,480,6,12,1.8,60,32,""
"Server","End of Life",2012 Q1,32,294,4,8,3.6,130,51.2,"64.0 °C"
"Server","End of Life",2012 Q1,32,299,4,4,2.4,80,34.1,"70.0°C"
"Server","End of Life",2012 Q2,32,1223,6,12,2.4,95,42.6,""
"Server","End of Life",2012 Q2,32,251,4,4,2.2,80,25,""
"Server","End of Life",2012 Q2,32,889,6,12,2.2,95,34.1,""
"Server","End of Life",2012 Q2,32,195,4,4,1.8,80,25,""
"Server","End of Life",2012 Q2,32,555,4,8,2,95,34.1,""
"Server","End of Life",2012 Q1,32,207,4,4,1.8,80,34.1,"70.0°C"
"Server","Launched",2017 Q1,14,224,4,4,3.3,73,37.5,""
"Server","Launched",2017 Q1,14,261,4,8,3.5,72,37.5,""
"Server","Launched",2017 Q1,14,282,4,8,3.7,72,37.5,""
"Server","Launched",2017 Q1,14,294,4,8,3.7,73,37.5,""
"Server","Launched",2017 Q1,14,339,4,8,3.8,72,37.5,""
"Server","Launched",2017 Q1,14,339,4,8,3.8,73,37.5,""
"Server","Launched",2017 Q1,14,383,4,8,3.9,72,37.5,""
"Server","Launched",2017 Q3,14,450,4,8,4.1,79,37.5,""
"Embedded","Launched",2017 Q2,14,NA,4,4,2.1,25,34.1,"100°C"
"Embedded","Launched",2017 Q2,14,NA,4,4,2.9,45,34.1,"100°C"
"Embedded","Launched",2017 Q1,14,433,4,8,2.2,25,34.1,"100°C"
"Mobile","Launched",2017 Q1,14,434,4,8,3,45,34.1,"100°C"
"Mobile","Launched",2017 Q1,14,623,4,8,3.1,45,34.1,"100°C"
"Server","Launched",2015 Q4,14,224,4,4,3.3,80,34.1,""
"Server","Launched",2015 Q4,14,261,4,8,3.4,80,34.1,""
"Server","Launched",2015 Q4,14,282,4,8,3.5,80,34.1,""
"Server","Launched",2015 Q4,14,250,4,4,2,25,34.1,""
"Server","Launched",2015 Q4,14,278,4,8,2.1,25,34.1,""
"Server","Launched",2015 Q4,14,294,4,8,3.5,80,34.1,""
"Server","Launched",2015 Q4,14,294,4,8,2.9,45,34.1,""
"Embedded","Launched",2015 Q4,14,377,4,8,2.4,35,34.1,""
"Server","Launched",2015 Q4,14,339,4,8,3.6,80,34.1,""
"Server","Launched",2015 Q4,14,350,4,8,3.6,80,34.1,""
"Server","Launched",2015 Q4,14,612,4,8,3.7,80,34.1,""
"Mobile","Launched",2015 Q3,14,434,4,8,2.8,45,34.1,"100°C"
"Embedded","Launched",2015 Q4,14,433,4,8,2,25,34.1,"100°C"
"Mobile","Launched",2016 Q1,14,489,4,8,2.8,45,34.1,"100°C"
"Mobile","Launched",2015 Q3,14,623,4,8,2.9,45,34.1,"100°C"
"Mobile","Launched",2016 Q1,14,679,4,8,2.9,45,34.1,"100°C"
"Embedded","Launched",2016 Q2,14,396,4,8,1.9,45,NA,"100"
"Server","Launched",2016 Q2,14,417,4,8,2.5,35,NA,".,100"
"Mobile","Launched",2016 Q1,14,1207,4,8,3,45,34.1,"100°C"
"Embedded","Launched",2016 Q2,14,449,4,8,2,45,NA,"100"
"Server","Launched",2016 Q2,14,445,4,8,3,45,NA,".,100"
"Server","Launched",2016 Q2,14,556,4,8,3.5,65,NA,".,100"
"Server","Launched",2015 Q2,14,417,4,8,2.3,35,29.8,""
"Embedded","Launched",2015 Q2,14,449,4,8,2,47,25.6,"105°C"
"Server","Launched",2015 Q2,14,556,4,8,3.5,95,29.8,""
"Server","Launched",2015 Q2,14,445,4,8,3.4,65,29.8,""
"Server","Launched",2013 Q3,22,NA,2,4,1.1,13,25.6,""
"Server","Launched",2014 Q2,22,224,4,4,3.3,84,25.6,""
"Server","Launched",2013 Q2,22,224,4,4,3.2,84,25.6,""
"Server","End of Life",2013 Q2,22,250,4,8,3.3,80,25.6,""
"Server","Launched",2013 Q2,22,250,4,8,1.8,25,25.6,""
"Server","Launched",2014 Q2,22,250,4,8,3.4,80,25.6,""
"Server","End of Life",2013 Q2,22,273,4,8,3.4,80,25.6,""
"Server","Launched",2014 Q2,22,278,4,8,2,25,25.6,""
"Server","Launched",2014 Q2,22,273,4,8,3.5,80,25.6,""
"Server","End of Life",2013 Q2,22,287,4,8,3.4,84,25.6,""
"Server","Launched",2014 Q2,22,287,4,8,3.5,84,25.6,""
"Server","End of Life",2013 Q2,22,350,4,8,3.5,84,25.6,""
"Server","Launched",2013 Q2,22,294,4,8,2.5,45,25.6,""
"Server","Launched",2014 Q2,22,339,4,8,3.6,80,25.6,""
"Embedded","Launched",2013 Q2,22,377,4,8,2.3,45,25.6,""
"Server","End of Life",2013 Q2,22,339,4,8,3.5,80,25.6,""
"Server","Launched",2014 Q2,22,328,4,8,2.7,45,25.6,""
"Server","End of Life",2013 Q2,22,612,4,8,3.6,82,25.6,""
"Server","Launched",2014 Q2,22,350,4,8,3.6,84,25.6,""
"Server","Launched",2014 Q2,22,612,4,8,3.7,82,25.6,""
"Server","End of Life",2013 Q2,22,662,4,8,3.6,84,25.6,""
"Server","End of Life",2013 Q2,22,NA,4,8,3.1,65,25.6,""
"Server","End of Life",2014 Q2,22,662,4,8,3.7,84,25.6,""
"Server","End of Life",2014 Q2,22,774,4,8,3.2,65,25.6,""
"Embedded","Launched",2013 Q3,22,389,4,8,1.8,25,25.6,"100°C"
"Embedded","Launched",2013 Q3,22,545,4,8,2.5,40,25.6,"100°C"
"Server","End of Life",2012 Q2,22,189,2,4,2.3,17,25.6,""
"Server","End of Life",2012 Q2,22,203,4,4,3.1,69,25.6,""
"Server","Launched",2012 Q2,22,224,4,4,3.2,77,25.6,""
"Server","End of Life",2012 Q2,22,230,4,8,3.3,69,25.6,"65.8°C"
"Server","End of Life",2012 Q2,22,261,4,8,3.4,69,25.6,""
"Server","End of Life",2012 Q2,22,273,4,8,3.4,77,25.6,""
"Server","End of Life",2012 Q2,22,305,4,8,2.5,45,NA,""
"Server","End of Life",2012 Q2,22,339,4,8,3.5,69,25.6,""
"Server","End of Life",2012 Q2,22,623,4,8,3.6,69,25.6,""
"Server","Launched",2012 Q2,22,350,4,8,3.5,77,25.6,""
"Server","End of Life",2012 Q2,22,NA,4,8,3.7,87,25.6,""
"Embedded","Launched",2012 Q2,NA,519,4,8,2,40,25.6,"100°C"
"Server","End of Life",2011 Q2,32,203,4,4,3.1,80,21,"69.1°C"
"Server","End of Life",2011 Q2,32,189,2,4,2.2,20,21,"77.5°C"
"Server","End of Life",2011 Q2,32,209,4,4,3.1,95,21,"72.6°C"
"Server","End of Life",2011 Q2,32,230,4,8,3.2,80,21,"69.1°C"
"Server","End of Life",2011 Q2,32,261,4,8,3.3,80,21,"69.1°C"
"Server","End of Life",2011 Q2,32,250,4,8,3.2,95,21,"72.6°C"
"Server","End of Life",2011 Q2,32,273,4,8,3.3,95,21,"72.6°C"
"Server","End of Life",2011 Q2,32,294,4,8,2.4,45,21,"58.6°C"
"Server","End of Life",2011 Q2,32,350,4,8,3.4,95,21,"72.6°C"
"Server","End of Life",2011 Q2,32,339,4,8,3.4,80,21,"69.1°C"
"Server","End of Life",2011 Q2,32,623,4,8,3.5,95,21,"73.6°C"
"Server","Launched",2015 Q4,14,234,4,8,2.2,35,NA,""
"Server","Launched",2015 Q1,14,199,4,8,2.2,45,NA,"80°C"
"Server","Launched",2015 Q4,14,199,4,8,2.4,45,NA,""
"Server","Launched",2017 Q3,14,256,4,8,2,45,NA,""
"Server","Launched",2015 Q4,14,259,4,8,2.2,35,NA,""
"Server","Launched",2015 Q4,14,389,6,12,1.9,35,NA,""
"Server","Launched",2016 Q2,14,324,4,8,1.3,20,NA,""
"Server","Launched",2015 Q4,14,348,6,12,2.2,45,NA,""
"Server","Launched",2017 Q3,14,470,6,12,2.1,45,NA,""
"Server","Launched",2015 Q4,14,571,8,16,1.7,35,NA,""
"Server","Launched",2016 Q2,14,590,8,16,1.6,35,NA,""
"Server","Launched",2015 Q1,14,581,8,16,2,45,NA,"80°C"
"Server","Launched",2015 Q4,14,581,8,16,2.1,45,NA,""
"Server","Launched",2017 Q3,14,652,8,16,1.9,45,NA,""
"Server","Launched",2015 Q4,14,675,8,16,2,45,NA,""
"Server","Launched",2016 Q2,14,883,12,24,1.5,45,NA,""
"Server","Launched",2016 Q1,14,844,12,24,1.5,45,NA,""
"Server","Launched",2016 Q1,14,1299,12,24,2.1,65,NA,""
"Server","Launched",2017 Q3,14,855,8,16,2.3,65,NA,""
"Server","Launched",2016 Q1,14,1222,16,32,1.3,45,NA,""
"Server","Launched",2016 Q1,14,1477,16,32,1.3,45,NA,""
"Server","End of Life",2011 Q1,32,227,4,4,2.13,80,25.6,""
"Server","End of Life",2003 Q3,130,NA,1,NA,2.4,40,NA,"81°C"
"Server","End of Life",2004 Q2,90,NA,1,NA,2.8,55,NA,"86°C"
"Server","Launched",2011 Q1,32,279,4,4,2.26,80,25.6,""
"Server","End of Life",2002 Q3,130,NA,1,NA,1.6,30,NA,"81°C"
"Server","Launched",2010 Q1,32,391,4,8,2.4,80,25.6,"77.6°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,3,85,NA,"73°C"
"Server","End of Life",2010 Q1,32,554,4,8,2.53,80,25.6,"77.6°C"
"Server","End of Interactive Support",NA,130,3692,1,NA,3,85,NA,"71°C"
"Server","Launched",NA,90,NA,1,NA,3.8,110,NA,"73°C"
"Server","End of Life",2010 Q1,32,777,4,8,2.66,80,25.6,"77.6°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,2.8,74,NA,"C1=70°C; D1=75°C"
"Server","Launched",NA,90,NA,1,NA,3.8,110,NA,"73°C"
"Server","Launched",2010 Q1,32,554,6,12,2.4,80,32,"76.2°C"
"Server","End of Interactive Support",NA,130,3692,1,NA,2.8,72,NA,"69°C"
"Server","Launched",2011 Q1,32,777,6,12,2.53,80,32,"76.2°C"
"Server","End of Interactive Support",NA,130,1980,1,NA,2.7,80,NA,"70°C"
"Server","Launched",NA,90,NA,1,NA,3.6,110,NA,"73°C"
"Server","End of Life",2010 Q1,32,440,4,4,1.86,40,25.6,"63.1°C"
"Server","Launched",NA,90,NA,1,NA,3.6,110,NA,"72°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,2.6,60,NA,"74°C"
"Server","Launched",2010 Q1,32,437,4,8,1.87,40,NA,"87°C"
"Server","Launched",2009 Q1,45,NA,2,2,1.86,80,19.2,"76°C"
"Server","End of Life",2007 Q4,45,231,4,NA,2,80,NA,"67°C"
"Server","End of Interactive Support",NA,130,1980,1,NA,2.5,66,NA,"70°C"
"Server","End of Life",NA,90,NA,1,NA,3.6,103,NA,"72°C"
"Server","End of Life",2010 Q1,32,554,4,8,2.13,40,25.6,"63.1°C"
"Server","Launched",2010 Q1,45,NA,2,2,2,80,19.2,"76°C"
"Server","End of Life",2007 Q4,45,284,4,NA,2.33,80,NA,"67°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,2.4,65,NA,"B0=71°C; C1+D1=74°C"
"Server","Launched",NA,90,NA,1,NA,3.4,110,NA,"73°C"
"Server","Launched",2009 Q1,45,221,4,4,2,80,19.2,"76°C"
"Server","Launched",2010 Q1,32,525,6,12,2,60,NA,"85°C"
"Server","End of Life",2007 Q4,45,347,4,NA,2.5,80,NA,"67°C"
"Server","End of Interactive Support",NA,90,NA,1,NA,3.4,110,NA,"72°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,2.2,61,NA,"B0=72°C; C1+D1=75°C"
"Server","Launched",2009 Q1,45,NA,4,4,2.13,80,19.2,"76°C"
"Server","End of Life",2007 Q4,45,NA,2,NA,1.86,65,NA,"66°C"
"Server","End of Life",2007 Q4,45,491,4,NA,2.66,80,NA,"67°C"
"Server","End of Interactive Support",NA,130,1177,1,NA,2.2,65,NA,"65°C"
"Server","End of Life",NA,90,NA,1,NA,3.4,103,NA,"72°C"
"Server","End of Life",2010 Q1,32,999,6,12,2.26,60,32,"69.4°C"
"Server","Launched",2010 Q1,45,NA,4,4,2.26,80,19.2,"76°C"
